ADMIN,OGM FILING,OATH OF OFFICE,False
ADNM,ADDENDUM,LEASE,False
ADOPT,ADOPTION,ADOPTION,True
ADOPT/RD,ADOPTION,ADOPTION,True
ADOPTION,ADOPTION,ADOPTION,True
ADP,ADDENDUM,ADOPTION,False
ADPT,ADDENDUM,ADOPTION,False
AFDT,AFFIDAVIT,AFFIDAVIT,True
AFFDAVIT,AFFIDAVIT,AFFIDAVIT,True
AFFIDAVIT,AFFIDAVIT,AFFIDAVIT,True
AFFIDAVIT TO CREATE LIEN,AFFIDAVIT,AFFIDAVIT,True
AFFIDT,AFFIDAVIT,AFFIDAVIT,True
AFFIXATION,AFFIDAVIT,AFFIDAVIT,True
AFH,AFFIDAVIT,AFFIDAVIT,True
AFT,AFFIDAVIT,AFFIDAVIT,True
AFT  P/A,AFFIDAVIT,AFFIDAVIT,True
AFT A,AFFIDAVIT,AFFIDAVIT,True
AFT OF HEIRSHIP,AFFIDAVIT,AFFIDAVIT,True
AFT P/A,AFFIDAVIT,AFFIDAVIT,True
AFT POSS,AFFIDAVIT,AFFIDAVIT,True
AFT RENU,AFFIDAVIT,AFFIDAVIT,True
AFT/ACK,AFFIDAVIT,AFFIDAVIT,True
AFT/ACKN,ACKNOWLEDGEMENT,AFFIDAVIT,False
AFT/ADOPT,ADOPTION,AFFIDAVIT,False
AFT/AGT,AFFIDAVIT,AFFIDAVIT,True
AFT/AMD/SMALL SUCCESSION,SUCCESSION AFFIDAVIT,AFFIDAVIT,False
AFT/ASGN,ASSIGNMENT  ,AFFIDAVIT,False
AFT/C,AFFIDAVIT,AFFIDAVIT,True
AFT/CA,AFFIDAVIT,AFFIDAVIT,True
AFT/CAN,AFFIDAVIT,AFFIDAVIT,True
AFT/CAN  $227,000.00,AFFIDAVIT,AFFIDAVIT,True
AFT/CANC,CANCELLATION - SINGLE,AFFIDAVIT,False
AFT/CNC,AFFIDAVIT,AFFIDAVIT,True
AFT/COR,CORRECTION,AFFIDAVIT,False
AFT/CORR,CORRECTION,AFFIDAVIT,False
AFT/CORR/ADD #281933, 281934,CORRECTION,AFFIDAVIT,False
AFT/CPS,AFFIDAVIT,AFFIDAVIT,True
AFT/CRS,AFFIDAVIT,AFFIDAVIT,True
AFT/DEAT,AFFIDAVIT,AFFIDAVIT,True
AFT/DEATH,AFFIDAVIT,AFFIDAVIT,True
AFT/DIS,AFFIDAVIT,AFFIDAVIT,True
AFT/DISTIN,AFFIDAVIT,AFFIDAVIT,True
AFT/DLN,AFFIDAVIT,AFFIDAVIT,True
AFT/DSPU,AFFIDAVIT,AFFIDAVIT,True
AFT/EXEMPT,AFFIDAVIT,AFFIDAVIT,True
AFT/EXPI,AFFIDAVIT,AFFIDAVIT,True
AFT/FACT,AFFIDAVIT,AFFIDAVIT,True
AFT/HEIR,AFFIDAVIT,AFFIDAVIT,True
AFT/HEIRSH,AFFIDAVIT,AFFIDAVIT,True
AFT/IDENTI,AFFIDAVIT OF IDENTITY,AFFIDAVIT,False
AFT/IDN,AFFIDAVIT,AFFIDAVIT,True
AFT/IDTY,AFFIDAVIT,AFFIDAVIT,True
AFT/IMMOBILIZATION,DE-IMMOBILIZATION,AFFIDAVIT,False
AFT/JDG,AFFIDAVIT,AFFIDAVIT,True
AFT/JOB,AFFIDAVIT,AFFIDAVIT,True
AFT/JURIS,AFFIDAVIT,AFFIDAVIT,True
AFT/LIEN,SALE & VENDORS LIEN,AFFIDAVIT,False
AFT/MERGER,MERGER,AFFIDAVIT,False
AFT/MTL,AFFIDAVIT,AFFIDAVIT,True
AFT/NAME,AFFIDAVIT,AFFIDAVIT,True
AFT/NO WOR,AFFIDAVIT,NO WORK AFFIDAVIT,False
AFT/NO WORK,NO WORK AFFIDAVIT,NO WORK AFFIDAVIT,True
AFT/NOTARY,AFFIDAVIT,AFFIDAVIT,True
AFT/NOTE,AFFIDAVIT,AFFIDAVIT,True
AFT/OGM,AFFIDAVIT,AFFIDAVIT,True
AFT/OWN,AFFIDAVIT,AFFIDAVIT,True
AFT/PLAT,AFFIDAVIT,AFFIDAVIT,True
AFT/POSS,AFFIDAVIT,AFFIDAVIT,True
AFT/REL,RELEASE,AFFIDAVIT,False
AFT/RELEAS,RELEASE,AFFIDAVIT,False
AFT/RESIDE,AFFIDAVIT,AFFIDAVIT,True
AFT/RNSC,AFFIDAVIT,AFFIDAVIT,True
AFT/SALE,CASH SALE,AFFIDAVIT,False
AFT/SMALL SUCCESSION,SUCCESSION AFFIDAVIT,AFFIDAVIT,False
AFT/STATEM,AFFIDAVIT,AFFIDAVIT,True
AFT/SUCC,AFFIDAVIT,AFFIDAVIT,True
AFT/SUCCES,AFFIDAVIT,AFFIDAVIT,True
AFT/SUCCESSION,AFFIDAVIT,AFFIDAVIT,True
AFT/TRANSF,TRANSFER,AFFIDAVIT,False
AFT/TRUST,TRUST,AFFIDAVIT,False
AFT/WAIVER,WAIVER,AFFIDAVIT,False
AFT/WAVE,AFFIDAVIT,AFFIDAVIT,True
AFT/WILL,AFFIDAVIT,AFFIDAVIT,True
AFT/WORK,NO WORK AFFIDAVIT,AFFIDAVIT,False
AG/L,AGREEMENT,AFFIDAVIT,False
AG/LSE,AGREEMENT,AFFIDAVIT,False
AG/PRD,AGREEMENT,AFFIDAVIT,False
AGENT/,AGREEMENT,AFFIDAVIT,False
AGM,AGREEMENT,ASSIGNMENT,False
AGM AMD,AGREEMENT,ASSIGNMENT,False
AGM OGM,OGM FILING,ASSIGNMENT,False
AGM REL,AGREEMENT,ASSIGNMENT,False
AGM ROW,AGREEMENT,ASSIGNMENT,False
AGM RSL,AGREEMENT,ASSIGNMENT,False
AGM/CTF,AGREEMENT,ASSIGNMENT,False
AGM/OPT,AGREEMENT,ASSIGNMENT,False
AGM/PLAT,AGREEMENT,ASSIGNMENT,False
AGMT,AGREEMENT,ASSIGNMENT,False
AGN,AGREEMENT,ASSIGNMENT,False
AGN/LIEN,AGREEMENT,ASSIGNMENT,False
AGN/NOTE,AGREEMENT,ASSIGNMENT,False
AGR,AGREEMENT,ASSIGNMENT,False
AGR CNC,AGREEMENT,ASSIGNMENT,False
AGR CRS,AGREEMENT,CREDIT SALE,False
AGR CTF,AGREEMENT,CERTIFICATE,False
AGR LIEN,AGREEMENT,LIEN,False
AGR LSE,AGREEMENT,LEASE,False
AGR RSL,AGREEMENT,RESOLUTION,False
AGR S/D,AGREEMENT,AGREEMENT,True
AGR SBL,AGREEMENT,AGREEMENT,True
AGR SELL,AGREEMENT,AGREEMENT,True
AGR/,AGREEMENT,AGREEMENT,True
AGR/ACT,AGREEMENT,AGREEMENT,True
AGR/AMD,AGREEMENT,AGREEMENT,True
AGR/ASG,AGREEMENT,AGREEMENT,True
AGR/BOND,AGREEMENT,AGREEMENT,True
AGR/BUY/SA,AGREEMENT,AGREEMENT,True
AGR/DEED,AGREEMENT,AGREEMENT,True
AGR/DEFR,AGREEMENT,AGREEMENT,True
AGR/EXCH,AGREEMENT,AGREEMENT,True
AGR/EXT,AGREEMENT,AGREEMENT,True
AGR/LEASE,LEASE,AGREEMENT,False
AGR/LSE,AGREEMENT,AGREEMENT,True
AGR/MANG,AGREEMENT,AGREEMENT,True
AGR/MINS,AGREEMENT,AGREEMENT,True
AGR/OGM,AGREEMENT,AGREEMENT,True
AGR/PART,AGREEMENT,AGREEMENT,True
AGR/PLAT,AGREEMENT,AGREEMENT,True
AGR/PUR,AGREEMENT,AGREEMENT,True
AGR/RAT,AGREEMENT,AGREEMENT,True
AGR/REL,AGREEMENT,AGREEMENT,True
AGR/RSL,AGREEMENT,AGREEMENT,True
AGR/SALE,AGREEMENT,AGREEMENT,True
AGR/SBL,AGREEMENT,AGREEMENT,True
AGR/SELL,AGREEMENT,AGREEMENT,True
AGR/TRAN,AGREEMENT,AGREEMENT,True
AGR/UNIT,AGREEMENT,AGREEMENT,True
AGRE,AGREEMENT,AGREEMENT,True
AGRE/AMD,AGREEMENT,AGREEMENT,True
AGRE/LEASE,AGREEMENT,AGREEMENT,True
AGRE/LSE,AGREEMENT,AGREEMENT,True
AGRE/QCD,AGREEMENT,AGREEMENT,True
AGRE/REL,AGREEMENT,AGREEMENT,True
AGREE,AGREEMENT,AGREEMENT,True
AGREE-,AGREEMENT,AGREEMENT,True
AGREE/CORR,AGREEMENT,AGREEMENT,True
AGREE/DEED,AGREEMENT,AGREEMENT,True
AGREE/EXT,AGREEMENT,AGREEMENT,True
AGREE/LS,AGREEMENT,AGREEMENT,True
AGREE/MERGER,AGREEMENT,AGREEMENT,True
AGREE/SERV,AGREEMENT,AGREEMENT,True
AGREEMEENT,AGREEMENT,AGREEMENT,True
AGREEMEMT,AGREEMENT,AGREEMENT,True
AGREEMEN,AGREEMENT,AGREEMENT,True
AGREEMENT,AGREEMENT,AGREEMENT,True
AGREEMENT & P/A,AGREEMENT,AGREEMENT,True
AGREEMNT,AGREEMENT,AGREEMENT,True
AGRI,AGREEMENT,AGREEMENT,True
AGRI/,AGREEMENT,AGREEMENT,True
AGRI/LEASE,LEASE,AGREEMENT,False
AGRI/LSE,AGREEMENT,AGREEMENT,True
AGRI/SBL,AGREEMENT,AGREEMENT,True
AGRI/SUB,AGREEMENT,AGREEMENT,True
AGRIC,AGREEMENT,AGREEMENT,True
AGRILSE,AGREEMENT,AGREEMENT,True
AGRMT,AGREEMENT,AGREEMENT,True
AJD,AMENDMENT,ADJUDICATION,False
AKLM,ACKNOWLEDGEMENT,ACKNOWLEDGMENT,False
ALDERMAN,TERMINATION,OATH OF OFFICE,False
ALDERMN-,TERMINATION,OATH OF OFFICE,False
ALDRWMAN,AMENDMENT,OATH OF OFFICE,False
ALI,AFFIDAVIT,AMENDMENT,False
ALLOCATION,AGREEMENT,AMENDMENT,False
ALP &,AFFIDAVIT,AMENDMENT,False
AM PRN,AMENDMENT,AMENDMENT,True
AM/JDG,AMENDMENT,AMENDMENT,True
AM/ORDER,AMENDMENT,AMENDMENT,True
AMD,AMENDMENT,AMENDMENT,True
AMD #1,AMENDMENT,AMENDMENT,True
AMD #2,AMENDMENT,AMENDMENT,True
AMD #3,AMENDMENT,AMENDMENT,True
AMD #4,AMENDMENT,AMENDMENT,True
AMD #5,AMENDMENT,AMENDMENT,True
AMD #6,AMENDMENT,AMENDMENT,True
AMD &,AMENDMENT,AMENDMENT,True
AMD ASG,AMENDMENT,AMENDMENT,True
AMD CRS,AMENDMENT,AMENDMENT,True
AMD J,AMENDMENT,AMENDMENT,True
AMD J/P,AMENDMENT,AMENDMENT,True
AMD J/POSS,AMENDMENT,AMENDMENT,True
AMD JDG,AMENDMENT,AMENDMENT,True
AMD LSE,AMENDMENT,AMENDMENT,True
AMD MTG,AMENDMENT,AMENDMENT,True
AMD MTL,AMENDMENT,AMENDMENT,True
AMD N/C,AMENDMENT,AMENDMENT,True
AMD OGL,AMENDMENT,AMENDMENT,True
AMD OGM,AMENDMENT,AMENDMENT,True
AMD PDC,AMENDMENT,AMENDMENT,True
AMD QCD,AMENDMENT,AMENDMENT,True
AMD REL,AMENDMENT,AMENDMENT,True
AMD ROW,AMENDMENT,AMENDMENT,True
AMD SBL,AMENDMENT,AMENDMENT,True
AMD#1,AMENDMENT,AMENDMENT,True
AMD&,AMENDMENT,AMENDMENT,True
AMD&AGR,AMENDMENT,AMENDMENT,True
AMD/,AMENDMENT,AMENDMENT,True
AMD/#1,AMENDMENT,AMENDMENT,True
AMD/#3,AMENDMENT,AMENDMENT,True
AMD/#4,AMENDMENT,AMENDMENT,True
AMD/#5,AMENDMENT,AMENDMENT,True
AMD//MTG,AMENDMENT,AMENDMENT,True
AMD/A/CORR,AMENDMENT,AMENDMENT,True
AMD/AFT,AMENDMENT,AMENDMENT,True
AMD/AFT/SUCCESSION,AMENDMENT,AMENDMENT,True
AMD/AGR,AMENDMENT,AMENDMENT,True
AMD/AGREE,AMENDMENT,AMENDMENT,True
AMD/AGREEM,AMENDMENT,AMENDMENT,True
AMD/AOI,AMENDMENT,AMENDMENT,True
AMD/APPRAI,AMENDMENT,AMENDMENT,True
AMD/ARI,AMENDMENT,AMENDMENT,True
AMD/ART,AMENDMENT,AMENDMENT,True
AMD/ARTICL,AMENDMENT,AMENDMENT,True
AMD/ASG,AMENDMENT,AMENDMENT,True
AMD/ASGN,AMENDMENT,AMENDMENT,True
AMD/CLAR,AMENDMENT,AMENDMENT,True
AMD/CM,AMENDMENT,AMENDMENT,True
AMD/CNT,AMENDMENT,AMENDMENT,True
AMD/COB,AMENDMENT,AMENDMENT,True
AMD/COR,AMENDMENT,AMENDMENT,True
AMD/CORP,AMENDMENT,AMENDMENT,True
AMD/CORR,AMENDMENT,AMENDMENT,True
AMD/COVENA,AMENDMENT,AMENDMENT,True
AMD/CPS,AMENDMENT,AMENDMENT,True
AMD/CRS,AMENDMENT,AMENDMENT,True
AMD/CRS/AG,AMENDMENT,AMENDMENT,True
AMD/CTF,AMENDMENT,AMENDMENT,True
AMD/DCL,AMENDMENT,AMENDMENT,True
AMD/DDL,AMENDMENT,AMENDMENT,True
AMD/DECLAR,AMENDMENT,AMENDMENT,True
AMD/DEED,AMENDMENT,AMENDMENT,True
AMD/DEED/M,AMENDMENT,AMENDMENT,True
AMD/DLN,AMENDMENT,AMENDMENT,True
AMD/DOC,AMENDMENT,AMENDMENT,True
AMD/DON,AMENDMENT,AMENDMENT,True
AMD/DON2,AMENDMENT,AMENDMENT,True
AMD/DONATI,AMENDMENT,AMENDMENT,True
AMD/DONATION,AMENDMENT,AMENDMENT,True
AMD/EXT,AMENDMENT,AMENDMENT,True
AMD/EXTRAC,AMENDMENT,AMENDMENT,True
AMD/J,AMENDMENT,AMENDMENT,True
AMD/J POSS,AMENDMENT,JUDGMENT OF POSSESSION,False
AMD/J/POSS,AMENDMENT,JUDGMENT OF POSSESSION,False
AMD/JDG,AMENDMENT,JUDGMENT OF POSSESSION,False
AMD/JDG/PO,AMENDMENT,JUDGMENT OF POSSESSION,False
AMD/JDG/POSS,AMENDMENT,JUDGMENT OF POSSESSION,False
AMD/JOP,AMENDMENT,JUDGMENT OF POSSESSION,False
AMD/JP,AMENDMENT,JUDGMENT OF POSSESSION,False
AMD/JPOS,AMENDMENT,JUDGMENT OF POSSESSION,False
AMD/JPOSS,AMENDMENT,JUDGMENT OF POSSESSION,False
AMD/LEASE,AMENDMENT,AMENDMENT,True
AMD/LIEN,AMENDMENT,AMENDMENT,True
AMD/LSE,AMENDMENT,AMENDMENT,True
AMD/MTG,AMENDMENT,AMENDMENT,True
AMD/MTG1,AMENDMENT,AMENDMENT,True
AMD/NAME,AMENDMENT,AMENDMENT,True
AMD/NOTE,AMENDMENT,AMENDMENT,True
AMD/OGM,AMENDMENT,AMENDMENT,True
AMD/OGM LE,AMENDMENT,AMENDMENT,True
AMD/OGM/LE,AMENDMENT,AMENDMENT,True
AMD/ORD,AMENDMENT,AMENDMENT,True
AMD/ORDE,AMENDMENT,AMENDMENT,True
AMD/ORDER,AMENDMENT,AMENDMENT,True
AMD/PAG,AMENDMENT,AMENDMENT,True
AMD/PAR-,AMENDMENT,AMENDMENT,True
AMD/PART,AMENDMENT,AMENDMENT,True
AMD/PARTIT,AMENDMENT,AMENDMENT,True
AMD/PLAT,AMENDMENT,AMENDMENT,True
AMD/POOL,AMENDMENT,AMENDMENT,True
AMD/POSS,AMENDMENT,AMENDMENT,True
AMD/PTR,AMENDMENT,AMENDMENT,True
AMD/RAT,AMENDMENT,AMENDMENT,True
AMD/RATIFI,AMENDMENT,AMENDMENT,True
AMD/REST,AMENDMENT,AMENDMENT,True
AMD/SEIZU,AMENDMENT,AMENDMENT,True
AMD/SEIZUR,AMENDMENT,AMENDMENT,True
AMD/SEIZURE,AMENDMENT,AMENDMENT,True
AMD/SUBLEA,AMENDMENT,AMENDMENT,True
AMD/SUPP,AMENDMENT,AMENDMENT,True
AMD/TRUS,AMENDMENT,AMENDMENT,True
AMD/TRUST,AMENDMENT,AMENDMENT,True
AMD-A/D,AMENDMENT,AMENDMENT,True
AMDASG,AMENDMENT,AMENDMENT,True
AMD-J/P,AMENDMENT,AMENDMENT,True
AMEN/J/POS,AMENDMENT,AMENDMENT,True
AMEN/JPOSS,AMENDMENT,AMENDMENT,True
AMEND,AMENDMENT,AMENDMENT,True
AMEND (JOP),AMENDMENT,AMENDMENT,True
AMEND J/P,AMENDMENT,AMENDMENT,True
AMEND R/W,AMENDMENT,AMENDMENT,True
AMEND TRUST,AMENDMENT,AMENDMENT,True
AMEND/,AMENDMENT,AMENDMENT,True
AMEND/#2,AMENDMENT,AMENDMENT,True
AMEND/#4,AMENDMENT,AMENDMENT,True
AMEND/#5,AMENDMENT,AMENDMENT,True
AMEND/0GM,AMENDMENT,AMENDMENT,True
AMEND/AGRE,AMENDMENT,AMENDMENT,True
AMEND/ART,AMENDMENT,AMENDMENT,True
AMEND/CNT,AMENDMENT,AMENDMENT,True
AMEND/CPS,AMENDMENT,AMENDMENT,True
AMEND/FTL,AMENDMENT,AMENDMENT,True
AMEND/J,AMENDMENT,AMENDMENT,True
AMEND/J/P,AMENDMENT,AMENDMENT,True
AMEND/J/PO,AMENDMENT,AMENDMENT,True
AMEND/JDG,AMENDMENT,AMENDMENT,True
AMEND/JP,AMENDMENT,AMENDMENT,True
AMEND/JPOS,AMENDMENT,AMENDMENT,True
AMEND/LIEN,AMENDMENT,AMENDMENT,True
AMEND/LSE,AMENDMENT,AMENDMENT,True
AMEND/MTG,AMENDMENT,AMENDMENT,True
AMEND/OGM,AMENDMENT,AMENDMENT,True
AMEND/REST,AMENDMENT,AMENDMENT,True
AMENDED,AMENDMENT,AMENDMENT,True
AMENDED J/P,AMENDMENT,JUDGMENT OF POSSESSION,False
AMENDED JDG,AMENDMENT,JUDGMENT OF POSSESSION,False
AMENDED JDG/POSS,AMENDMENT,JUDGMENT OF POSSESSION,False
AMENDED N/S,AMENDMENT,AMENDMENT,True
AMEND-J/P,AMENDMENT,JUDGMENT OF POSSESSION,False
AMENDMEMT,AMENDMENT,AMENDMENT,True
AMENDMENT,AMENDMENT,AMENDMENT,True
